
-0.05204182,-0.044333827,-0.07591826,0.013586372,-0.010180317,0.073474504,0.013612367,-0.018456258,-0.057176933,0.02162449,-0.0265674,0.054720826,-0.014053412,0.05997906,0.047681905,0.024345003,0.0070562735,-0.037359238,-0.007909037,-0.010627985,0.026647232,-0.05031288,-0.064545,-0.06115718,-0.07247219,0.012544423,0.008198336,0.07573151,0.027002223,-0.0006268546,0.07992748,0.011101402,-0.04717182,0.050971366,0.06412975,0.02379334,-0.069623604,0.05913765,0.06256727,0.0020412356,-0.04523331,0.026546456,0.052420907,0.04180575,-0.048349656,-0.01868859,0.026527874,0.07367443,0.014730953,-0.012652025,0.019368276,-0.013761833,-0.036541205,-0.057676382,0.019921117,0.067965455,0.046320297,-0.052469894,0.027946569,-0.054582447,-0.020062305,0.025979191,-0.06323461,0.036706686,-0.022405665,-0.065833546,-0.04983246,0.01284796,-0.035548147,0.02950216,-0.024802782,-0.0643374,-0.07685019,-0.0025606975,-0.021553773,-0.07895781,0.03513276,0.012892827,-0.072245315,-0.0017028153,0.0003644526,0.028368704,-0.036094666,-0.0007946864,0.06755883,0.021300636,-0.021224655,-0.0002271682,-0.029235698,-0.04303779,-0.0031930804,0.06850136,0.07575562,0.01134406,0.032537848,0.040490106,-0.064584024,-0.010096796,-0.062536255,0.07909676,-0.0065202788,0.0021313876,0.052184068,0.042341843,-0.031052224,-0.061252728,-0.017078042,0.01815267,0.02826453,-0.062254783,-0.056515023,-0.024170749,-0.052391805,-0.03500068,0.08092315,0.008791715,-0.023182657,0.07621703,-0.018353537,-0.07744156,-0.06272335,0.039251976,-0.0136971995,-0.021364897,0.055555873,-0.046368506,0.023877852,0.023622625
-0.07986741,0.053787716,0.044434287,-0.008840017,-0.013531089,-0.03519472,0.04278607,-0.042775758,0.014026955,-0.07890015,0.008130826,-0.03636753,-0.04073017,-0.055175185,0.07617279,-0.0137894675,-0.06511173,0.08053238,-0.030402843,-0.072048604,-0.010773927,-0.05592998,0.02647616,-0.034187037,0.072067834,-0.013569683,-0.06460346,-0.03724309,-0.017698355,-0.07742214,-0.008140035,-0.06762623,0.07904772,-0.020516563,0.07474632,-0.014193058,0.014728397,0.011576682,-0.049506668,0.062336676,0.07397095,-0.012688823,0.06958494,0.069823526,-0.0060956627,0.07422713,-0.053788014,0.037349507,0.03619124,0.073745094,-0.05712033,0.07974828,0.054607235,-0.029708985,0.012404941,0.027665526,-0.06430505,0.020227648,0.021969274,0.040062167,0.06907456,0.0009780899,-0.0059750155,-0.05516979,0.009439163,-0.046771437,0.07078449,-0.075278394,-0.056702256,-0.02334854,-0.0060967505,-0.004399948,0.019937903,0.024135858,0.013076171,0.00513117,-0.023421831,-0.020238265,-0.044033617,-0.059622686,-0.013761386,0.0105691925,0.051518463,-0.05597925,-0.059799824,-0.030368555,0.075193636,0.0024834052,-0.044129886,-0.048714202,-0.06776268,0.037705854,0.028942302,-0.030217893,0.071016766,-0.010226846,-0.028513145,-0.019894816,-0.056621186,-0.0383242,-0.0252021,0.033216685,0.066209845,-0.032782923,0.047579534,0.027023882,-0.03823822,-0.033616327,0.016922615,0.06022472,0.035207868,0.004433438,0.058907993,-0.03215068,0.078802414,0.024182275,0.009721033,0.022757739,-0.020695444,-0.020548489,-0.018782496,0.031951763,0.031801566,-0.030416902,-0.0032316819,0.04060573,0.06596381,0.028965138
-0.07872096,0.054095514,-0.005066812,-0.0039407015,-0.05763898,-0.0033609942,-0.07822505,0.036978215,-0.018304631,-0.01858101,0.016973712,0.008315235,0.017292075,-0.061004948,-0.0674254,0.0038011,0.060465746,0.04622022,0.0050603673,-0.024437074,-0.030266237,0.009497911,0.06675624,-0.056503072,0.01068414,-0.04587064,0.06811877,0.020990796,0.021608405,-0.0029630736,-0.02348217,-0.035418503,0.035367295,-0.0010798723,0.06555689,-0.07845384,0.05313506,-0.059353128,-0.048114616,-0.025842234,0.035493843,0.074730285,-0.03831196,-0.050696727,0.02341669,-0.0016312078,0.028174937,-0.058643665,-0.00076009333,0.078540094,-0.057067554,-0.058969185,-0.07477995,-0.035704825,0.0381615,-0.055216435,-0.054014407,0.040347315,0.079000704,-0.028024022,-0.03287331,-0.04082644,-0.010988101,0.05253745,0.056391142,0.048930503,-0.04428637,-0.06440994,-0.052289467,-0.021326914,-0.07617141,0.0629751,0.037286192,-0.078688994,-0.075842276,-0.0046042725,-0.019011252,-0.00023815036,-0.046062417,0.019082412,-0.03385173,-0.07701499,0.04824678,-0.0045392215,-0.03964019,-0.015938975,0.024937108,-0.047564927,0.0042854846,-0.012287401,-0.01668679,-0.036793515,0.009103909,-0.03212606,0.07859068,0.020242192,0.013066389,0.050045468,-0.05827587,0.067744486,0.05139851,0.0009078756,0.022830911,-0.05526679,0.038399383,-0.0004634261,0.07563109,-0.048695773,0.013416678,0.01091148,-0.068028405,-0.035297617,0.07253712,0.027326949,-0.0155982375,0.018007904,-0.048227843,-0.060770974,0.023322552,0.013425425,0.043186694,0.0589248,-0.07258606,0.032011963,0.017855033,0.024167515,0.048164673,0.07772369
-0.05032696,0.05389046,0.016907513,-0.04019218,0.017852984,0.046274997,0.042304017,0.06405083,-0.014278047,-0.07429305,0.004024379,0.023373857,0.052408032,0.035979003,0.023630165,-0.043909777,-0.070705466,0.056064628,-0.080406174,-0.047614567,0.05954098,0.060101308,-0.055905517,-0.018263109,0.01964721,0.053975947,-0.05294867,-0.034177255,-0.0040127933,-0.06215612,0.07360365,-0.07381236,-0.03281746,-0.05166337,0.033834696,0.05074855,-0.010604002,-0.0018530563,-0.054515034,0.063536085,-0.055365957,0.030144677,0.047243528,-0.058068387,-0.03159101,-0.050329667,-0.041498404,-0.02651913,0.016524948,-0.07315004,0.069884576,0.00066446513,0.035097353,0.04795324,0.02731581,-0.014957808,0.043390326,-0.04122819,0.026268102,-0.011069514,-0.04637241,-0.026456594,0.055121772,0.0064301193,0.017521463,0.03569773,-0.046264213,-0.023946192,-0.049977824,0.002453357,-0.0541566,-5.954504e-05,0.07659901,0.05839438,-0.005260788,0.013297461,0.007113382,-0.01689367,-0.020624299,-0.064494,0.041132465,0.031496674,-0.04957874,0.05508762,0.06459191,0.07246617,0.060670488,0.017822258,-0.0060979426,-0.02603469,-0.015793122,0.07727166,0.031192794,0.03979352,-0.010748327,0.011691242,-0.009971179,-0.034062173,0.019647054,0.05054336,0.0034148544,0.031641774,-0.021140918,-0.04783876,0.00824593,0.07987749,0.063881345,-0.0519272,0.056437515,0.076151125,0.064559005,0.012906574,-0.04564121,-0.011794023,0.020968616,-0.069144055,0.052236058,-0.031966984,0.05490864,-0.06412261,0.03403069,-0.08000212,-0.06982588,-0.049917296,0.0587871,0.037717223,0.059734903,-0.030080765
-0.0693075,0.04620672,0.027160332,-0.010594159,-0.036700226,0.0063520297,0.047952197,0.054230683,-0.068309605,0.012618393,0.07201531,0.011946894,0.042075768,-0.041978806,0.04220292,0.05982495,-0.069585,0.037706897,-0.011004269,0.05061131,0.009018205,0.0205108,0.0106282905,-0.06826714,-0.05900154,0.062662415,-0.0027990416,0.039797872,-0.03772405,0.05437147,0.016514577,0.07781508,-0.07234137,0.03971383,-0.06517301,0.07807452,0.011918835,-0.07049729,0.040447526,-0.03528609,0.045285888,0.015022032,0.07203596,0.025622979,-0.06815012,0.032710813,0.071959324,-0.025387824,-0.03449423,-0.05822555,-0.07130172,-0.018642876,0.06493708,0.022608757,0.07858356,0.03722971,0.07768262,0.011891335,-0.048482202,0.07910185,0.027559593,0.03784459,-0.045250267,-0.04671555,0.0583814,0.02193994,-0.0321845,-0.02243881,-0.016478263,0.059098013,-0.027441338,-0.025017358,0.059866317,-0.06274588,-0.02845747,0.015864447,0.014305778,-0.054398984,0.018351004,0.00873892,0.024054542,0.01092954,-0.0402804,-0.056638766,-0.06110497,0.011607371,0.020491906,-0.059453435,0.07424993,-0.013541028,-0.032645952,-0.052015636,0.035107948,-0.045129985,-0.054729458,0.006755583,0.032343812,-0.012055516,-0.053880796,0.017996743,0.018318184,-0.02215761,-0.0009294972,-0.05795679,-0.020627197,-0.056189287,-0.02728746,0.00040610135,0.065522514,-0.058523804,0.03787429,-0.018740244,0.07624345,-0.03344004,0.015969276,0.054284774,0.0642254,0.00033377856,0.06632719,-0.017023526,-0.059885047,0.054385044,0.038469195,0.07865784,-0.037391182,0.040584378,-0.005449496,-0.060927868
-0.04150264,0.0795876,-0.04712651,0.07265649,-0.06842614,-0.0051330626,0.059453018,0.01747223,0.03793136,0.015829712,-0.03326621,0.033700503,0.0022770837,-0.039491497,0.05392947,-0.045707464,-0.005444236,-0.07115108,0.009585917,-0.066999145,0.004942924,0.034681827,-0.056482434,-0.038494144,-0.04554123,-0.004999779,-0.0024911761,-0.06345356,-0.08026634,0.034923345,0.0036639497,-0.023220617,-0.07064569,-0.016042434,0.053803332,0.034330532,0.02331081,-0.0008226484,0.011287749,0.02287808,-0.00784988,0.0039495155,0.06751,0.063836075,-0.07360372,-0.030975062,-0.07615519,0.04586058,-0.014974847,-0.06513153,0.036547996,-0.034217943,0.030959189,-0.06033936,-0.06250021,0.029376388,0.06950856,0.05952952,-0.014873743,-0.035921145,0.069610514,-0.017229944,-0.008663133,0.060075603,-0.015162908,-0.07156803,-0.0022105053,-0.04508402,0.005408846,-0.046949487,-0.051092543,-0.0033352375,0.034645975,0.07600779,0.02128511,-0.029950038,0.066503175,-0.06906637,-0.080937885,0.032927208,-0.026928816,-0.042405758,-0.050678976,-0.034450583,0.04050687,-0.006940149,-0.041309025,-0.012640826,0.008126013,-0.0588343,-0.015347704,0.00047011673,-0.0077513903,-0.02517135,0.04648342,-0.071753256,-0.0014057755,-0.031193934,-0.0034674332,0.080648266,0.041139297,-0.0030083805,-0.0059077367,0.04349988,0.024968065,0.07473149,0.020827249,-0.022517905,-0.07098576,0.0002277866,-0.007573031,-0.046062768,-0.03830664,0.03798172,0.07062603,-0.019142907,-0.047993813,-0.08099489,-0.051063843,0.012859173,-0.0722236,0.04955133,0.041394137,-0.06621138,-0.0033278912,0.008377083,-0.04779548,-0.022063531
0.010566309,-0.04647365,-0.012499236,0.07685568,-0.037185792,0.073130794,-0.02741614,0.06975358,0.062319584,-0.0802872,0.07215086,-0.052504104,0.035604224,0.044292443,-0.004764922,0.010469444,-0.073015794,-0.010645829,0.008857772,-0.061341047,0.020588055,0.019689158,-0.07609074,-0.06424678,0.045774825,-0.002245739,0.003002964,0.019725107,0.0740866,-0.06786643,-0.056764137,-0.054809786,0.034371488,0.045364745,-0.00805036,0.0047555193,0.013975732,-0.070162624,-0.00043789297,0.04161136,-0.08060817,-0.0048872307,0.07742048,0.03988795,-0.065457106,-0.06737336,-0.08050796,-0.0036053583,-0.018606074,-0.036318295,-0.012741715,-0.019642435,0.0014484599,-0.075127594,-0.0024453476,0.074186824,-0.023851648,0.07563623,-0.07031783,-0.00041536987,0.026705809,-0.0058721155,-0.04395195,0.054181658,0.040364735,-0.04522422,-0.07145476,-0.04981488,0.07650524,-0.0121835545,-0.06543232,0.06927698,-0.036028586,-0.011238299,0.079221584,0.049924426,-0.026637774,-0.07242975,0.0069244653,-0.08071114,0.037587874,0.01850041,-0.08071555,0.027142406,-0.011224546,0.0084593445,0.072467186,0.06973883,0.061381854,0.05504792,0.015888251,-0.04807683,-0.040455066,0.0067305416,0.03378842,-0.06764297,0.0378467,0.009593904,0.07910264,-0.049544606,0.044626035,0.044039153,0.066365235,0.032402948,-0.07909206,-0.06597172,0.014802963,0.043320946,-0.0022414848,0.023123346,0.02242291,-0.046168298,0.025815763,-0.0038470477,-0.052788958,-0.06942606,-0.0345546,0.046394415,-0.06684229,-0.017171964,-0.030905195,0.070478626,0.0545037,-0.04045907,-0.0028282255,-0.006121613,0.07202531,-0.02286141
-0.062334493,0.019646317,0.0010920167,0.042218603,-0.071949676,-0.030211065,-0.050318718,0.07847036,-0.014796644,0.028808013,0.024498284,-0.057330478,0.029477797,0.004704699,-0.041738994,0.058836855,0.061108522,-0.054418437,0.043855548,0.029525928,0.06123703,-0.010125011,-0.07840756,-0.076022334,0.0777737,-0.03192208,0.07665778,0.020678967,0.07565009,0.004524231,-0.056389265,-0.056115627,-0.020354528,0.047142483,0.065780275,-0.053787738,-0.042060975,-0.017754823,-0.06421176,0.0074305683,-0.013799675,-0.053213686,0.047079794,0.053690128,0.009050824,0.020734683,0.004374303,-0.021414671,-0.005138576,0.033237822,-0.0042116866,0.008640833,-0.07744515,0.07746353,-0.028591368,-0.0014006123,0.0018094108,-0.0070391,0.05092562,-0.018137254,0.07762239,-0.055090405,-0.036826678,0.06922851,0.0041840747,-0.029007316,0.058661096,0.027964674,0.07120807,-0.064311974,0.06301727,-0.06925989,0.062971,0.051659353,-0.0714867,-0.024674878,-0.015893392,0.037123196,0.021107733,-0.041170023,0.01916445,0.039286688,0.077480815,0.023149103,-0.059233174,-0.05958318,-0.015918188,-0.022874791,0.036130793,0.015304677,-0.017627478,-0.006976217,0.01531779,0.05011616,0.03579612,-0.026333582,0.001264587,-0.039732046,0.024561167,0.033398673,0.035681255,0.0014166832,-0.059223928,0.0659134,0.049088247,0.07704259,0.030138299,-0.022711344,-0.039698202,-0.028079152,-0.069999866,0.0047485605,-0.005372621,-0.06730527,-0.06756415,-0.08090629,0.07899868,-0.06566855,-0.004676506,0.040052578,0.035043627,0.0055095404,-0.061637737,0.025619902,0.017071813,-0.008875586,0.044321932,-0.055953417
0.07687556,-0.06943418,-0.012018308,-0.021954,0.0027468726,-0.024288382,0.024464555,0.05356442,-0.0637607,5.9485435e-05,-0.07249089,0.036433958,-0.011147507,-0.010800675,0.031689517,-0.049362518,-0.06976152,-0.014387518,0.044333242,-0.03368614,0.041949704,-0.06371028,0.05629707,0.026703179,0.06767333,0.030975685,-0.029558476,0.07219178,-0.015885063,-0.046604373,0.05585905,-0.065701,-0.054735973,-0.040868517,0.062847115,-0.028056044,-0.030094068,-0.05944615,0.08076192,0.042295218,-0.051843524,-0.05064115,-0.05731818,-0.06663303,0.06796204,-0.07859629,-0.01662229,-0.063861236,-0.06625441,-0.039952695,0.04539538,-0.076510824,-0.04987473,0.0076084435,-0.03177105,0.034120493,-0.010052994,0.07471358,0.06073942,-0.025845155,0.07341894,0.07415902,0.02444721,-0.041044593,0.08052621,0.040429033,0.052846648,-0.0065336972,-0.05974069,-0.079590484,0.01325646,0.043641225,0.007963918,-0.08020962,-0.044012345,0.019211985,-0.04094777,0.05623635,0.0214438,0.075055115,0.08029292,-0.057471283,-0.051626533,0.05550132,-0.07595711,-0.0030918866,-0.010559022,-0.026041787,-0.02611034,-0.0031297281,0.07429839,0.043366604,-0.025397047,0.016035259,-0.04513913,-0.015978113,-0.015732251,0.058771767,-0.031120565,0.03165341,-0.07790786,0.0726339,0.057897694,0.05974806,-0.063389786,-0.029762242,-0.079275176,0.049955003,0.06240543,0.068695836,-0.039807428,0.07862083,-0.020873122,-0.039770413,0.058933966,0.013853051,0.014283381,0.056168772,-0.034657948,-0.010837704,0.03387188,0.029990919,-0.05343611,-0.04066682,-0.056377158,-0.056238525,-0.05524809,-0.064256646
-0.049132664,0.032374516,0.026505247,-0.04775976,-0.07532512,-0.05711352,-0.04639328,0.0125181675,0.030200392,-0.0073932484,0.03398192,-0.07755128,0.010771953,0.0673034,-0.08092777,0.026465356,-0.07053018,-0.079035304,0.024653241,0.0033535883,0.07524439,-0.02611303,-0.007915378,0.0109464675,0.023578376,0.06280405,-0.04714254,0.07853354,-0.0010395274,0.064982854,-0.07841039,0.015557684,-0.024380974,-0.031407505,-0.034949318,-0.05183438,-0.07553086,0.043965377,-0.00820265,0.05753409,-0.0315497,0.040158108,-0.05098877,0.04919254,0.026361756,0.051000662,0.0586252,-0.018844496,-0.06988253,0.015111335,0.03173028,0.058173142,0.008649424,0.052561097,-0.021947462,0.0126855,0.060417198,-0.024236478,-0.054799847,0.052842103,0.006836705,0.064266734,-0.0053556263,0.06643724,0.05967594,-0.01021944,0.042586207,0.072391056,0.07346637,-0.007896699,-0.04577795,-0.044628,0.037081458,0.04006967,-0.04564301,0.017345272,0.0067389756,-0.0753174,0.046658374,0.001574643,-0.06677921,-0.0043742657,-0.028244805,0.014830694,-0.008963183,-0.073100746,-0.06662576,-0.076692,-0.061945796,0.024765827,-0.053475194,0.021411382,-0.052956793,0.03380201,-0.046604607,0.0067476556,-0.0093454495,0.014953665,-0.076133534,-0.06626791,-0.014675699,0.018465817,0.02482158,0.010712609,0.08105504,-0.018285751,0.03902842,0.052770726,-0.051642947,-0.01522775,-0.045490645,0.054617815,0.030387178,0.031578146,-0.0019870698,0.008984111,-0.0057681873,0.079246394,-0.08070427,-0.017154485,-0.05473522,0.04727944,-0.0393377,-0.064091995,-0.06264946,0.027268939,-0.07358492,0.07814675
